"","V1","V2","V3"
"1",87.5120984076028,79.2329149601578,45.3142915989943
"2",97.5574798444197,88.7230983043268,49.3627741647744
"3",68.2249246987472,66.8528810227475,39.7553789473667
"4",90.553720438104,93.123984200756,91.9836967124839
"5",43.0866923028518,46.2840642839179,45.3360567514903
"6",100.750214269473,94.8880376274855,53.7177829813172
"7",148.079785623791,149.987019040648,139.117500593097
"8",59.3272362535699,54.7691627254397,14.5670982406777
"9",72.614979681135,62.4100680987015,-51.5101764855113
"10",94.0953411127148,90.4331846925718,90.6687380853837
"11",119.246588382988,114.594751921306,74.88402526797
"12",88.797064150402,91.3907289825977,86.5137945411031
"13",139.859758012273,141.93286789184,126.980222596736
"14",118.944219327564,122.446173509911,111.99927829766
"15",53.905872440058,54.1062758476214,27.179813849047
"16",124.252666963623,113.784705034766,15.3360651973657
"17",55.4416967562065,41.9693430587323,-62.5406563411459
"18",67.0682121480941,69.3252739905316,64.2351777802886
"19",131.065020451702,112.042111289532,-2.932290957369
"20",63.8519399138186,57.0751702045273,-0.0908906179403424
"21",89.6163086715169,81.2082983713358,25.9994293566248
"22",88.5190665515886,85.5499555497711,83.0055449156163
"23",71.6729774424237,63.1469714064542,-6.08896522638522
"24",51.4518254771888,51.7079186020941,1.64248132938675
"25",114.523563826706,111.93287281246,81.4834782674521
"26",91.9760370274823,90.8511336326819,52.3407571119639
"27",92.5740700103078,93.652816626241,94.6489053790004
"28",90.3861871458596,89.2368021647005,72.0115083316032
"29",152.171443499005,139.757747679279,61.2056426151592
"30",133.437166139096,133.690120807548,122.981014157781
"31",91.8073065454072,86.9817611030498,40.7713410311699
"32",179.307763350478,174.618357324725,122.353165384985
"33",233.678446741837,236.48890383276,217.16982968533
"34",187.354580913751,190.266905757091,159.174960088434
"35",216.545768732137,217.882390163201,169.642091285748
"36",195.712121753297,193.632569775541,150.498545682603
"37",227.685095726959,229.640196354325,186.494277190226
"38",170.129358495774,171.601487088663,144.109538380302
"39",211.030847394467,214.57580286146,186.930957322873
"40",221.155129860769,216.080346917155,212.614509519078
"41",231.009501157375,224.179845338439,159.382262208515
"42",239.284087091201,233.762579253977,168.439473751588
"43",224.035901007254,227.903462731274,210.249957517317
"44",180.641114440469,179.598645538596,164.231513852024
"45",180.429493930574,179.816456543513,141.745820081388
"46",196.541023862892,197.898893370225,177.078817432528
"47",200.585837201561,202.715978175999,199.235267095771
"48",126.361994353768,129.417433863818,125.320966788695
"49",182.288858478592,173.104388204248,78.6109945806889
"50",250.478276745136,254.312621677965,252.418920413703
"51",141.807395655231,137.257351160501,85.5666495951438
"52",151.812467824008,154.791960734248,137.737506490444
"53",155.771221293116,158.403486267515,138.809793041113
"54",159.767340456206,163.67372275647,162.502429146928
"55",80.0767125605722,83.6030566703818,73.9079112757503
"56",69.8546535918574,64.7937812109825,35.1070474248937
"57",157.511372025456,161.462069033186,156.60884825177
"58",118.66934948456,95.2594021349045,-71.4887791198566
"59",62.280749462616,62.8675649449704,63.4462259246053
"60",127.206568064197,118.073939905037,47.9388612307199
"61",116.52730485876,114.481622587766,76.3191674731736
"62",60.4631184146428,63.703464733895,62.1716186723646
"63",152.421061358112,128.854876336833,-55.1519853033563
"64",165.515436823354,166.257312350381,140.744210720723
"65",79.7374329174903,81.5737755007387,82.5633488040781
"66",140.415024809338,142.599404176555,112.952266265388
"67",102.707316528407,106.341985600961,100.774303658666
"68",105.00666033778,108.489181219413,105.190851563565
"69",105.775890004845,109.197500794857,88.6878231641452
"70",83.6387278172766,85.6265890135962,82.0610626500939
"71",94.8532800949839,98.0940150895193,97.1253939573803
"72",97.999631760438,98.6061705681249,80.5767906144756
"73",87.974311094431,90.9617183055653,88.1611790888209
"74",93.0002946766276,96.6094346214295,93.9441947372216
"75",77.8137929579854,76.8347969079755,56.312910215445
"76",56.4741897276956,58.5506220950565,59.709608364494
"77",101.666151891508,101.708715731249,94.900467002287
"78",87.6564174385065,84.6916198047517,37.8723975609245
"79",93.7300253296532,93.5814854794746,45.9490854438484
"80",71.8567526063162,71.9101396585902,35.7347004220686
"81",46.839703261181,39.9454587671026,-17.9963373002364
"82",84.2885133620517,82.3871181277593,50.8634922587034
"83",66.8477941481821,67.8686892180102,57.887234027805
"84",79.4287662318474,73.0745677701149,60.5710513535185
"85",57.4979475778852,57.9507479782787,37.6535262089254
"86",35.1826006975292,38.197228350901,33.1081594204578
"87",62.1263488008485,59.2532480904081,29.4656352983495
"88",98.1725495531396,99.7191488869467,91.9601927584757
"89",50.6716468200109,50.7916935916896,53.3204818865481
"90",101.330307128114,83.5676811985923,13.1092166294983
"91",75.1745036410686,74.4903209254669,56.9903778072637
"92",97.8315248159024,99.6668031348855,83.0158276360866
"93",80.9605576571158,78.5916240908123,43.8890718513518
"94",85.4900156952563,87.7997625663342,68.6780402573814
"95",59.3390270130185,57.1023290868736,40.8751076255122
"96",63.5411684944219,66.6035928069983,65.5143030965698
"97",86.9322342682045,89.7056382320313,86.388570433781
"98",73.6647858869677,77.0605031093012,66.2985449163992
"99",38.9750823108335,42.1193423743045,41.5463474797665
"100",61.4427873963077,64.8076373230743,54.1535322725805
"101",130.595804981837,128.447086833572,105.343716888813
"102",134.957788593915,137.969406131083,135.995647306045
"103",132.706110817148,129.753242121209,85.1201890133923
"104",131.770460065842,131.092454190633,129.607843971206
"105",109.797423344479,99.4663729128994,67.6288468860739
"106",105.509721257318,100.099639607724,40.2994863643664
"107",88.3964341361601,87.384750119937,74.1606831960341
"108",67.0582236710624,60.4182445082666,26.3133653877672
"109",102.273990313612,87.2254976331125,12.3234659232547
"110",39.9793975970755,35.51766719921,5.46118098554564
"111",59.378193053967,58.0892859804352,-15.3469385082001
"112",42.9154580322823,45.50149717956,43.5492251146414
"113",79.130835281305,76.5780183253251,29.8022560194582
"114",37.4193480936175,31.3503519274965,-12.2694863700458
"115",79.3384253183612,79.6850022167553,62.6534150912588
"116",77.0527775936612,77.8668471743318,79.6995401814024
"117",75.4027481381462,78.5974230151113,75.3494333074161
"118",86.7469426397484,89.9457442096654,83.1538176035888
"119",64.1099972191302,64.240831082166,66.6150142307975
"120",91.4933525956174,87.8813013454473,91.9238126718029
"121",74.4427246976191,75.476323633865,76.9151378892848
"122",71.8790124300931,74.4078856916654,74.6402442147307
"123",67.0234243063602,70.0960143999004,67.3572197164709
"124",44.95208694999,47.8148447217135,46.6078325623194
"125",125.017890964247,127.74561585068,126.530122825387
"126",84.5917857616836,87.6893250663255,84.128591552519
"127",92.3029599895803,95.6139137700675,91.248178194543
"128",83.6768914423416,86.8701317402036,77.7375666344171
"129",61.9765655482919,64.2722068089618,57.9760666157968
"130",79.3443939405031,82.6480141373646,78.3036254780801
"131",63.6917574270008,65.3349812695611,53.8662389395392
"132",86.9157165678305,88.9431085552218,84.0893302952262
"133",62.8468872187409,65.5063414786907,65.4998331542166
"134",89.7437843208356,93.0895256578488,71.2791925718222
"135",99.8934460762047,100.154721381114,85.0316890174446
"136",104.388710374788,104.130128373393,85.411619990228
"137",78.7808140048323,81.9893274710472,76.4816973023513
"138",72.3355580581555,75.3875984720494,72.0310520734172
"139",102.05321190806,105.263010746756,94.1385234245206
"140",89.5536459209955,92.0396919816635,78.5344153311214
"141",98.1755603715513,100.371147098946,96.0298696031466
"142",128.866290656098,131.69238012563,131.57354635096
"143",63.2726832812369,66.6726830363231,62.2350663092674
"144",58.7572547053898,61.9042311394972,61.050790503079
"145",80.5501135566935,82.9374687680662,83.1720859522245
"146",70.7537808719994,71.7360763605273,73.7516690958913
"147",58.6630158490664,62.0544544180246,59.6276982569477
"148",146.400420569259,149.865690850342,123.928519501175
"149",143.314030895733,146.067898038257,142.794322916483
"150",123.621661372414,126.047504105347,125.760507892887
"151",140.918966391269,144.176446489725,142.677897048556
"152",137.189105584661,139.297423652031,135.596165517208
"153",137.609961889207,128.47409449353,117.983249660583
"154",154.136434913598,140.285068401056,121.210883508071
"155",175.623446649398,178.902230119368,178.626420745793
"156",86.9530722572847,90.0873581244378,86.2085430432926
"157",121.540896412894,124.43957821791,123.911993144141
"158",162.941404906977,165.354110531587,165.815458142336
"159",162.922945618077,166.72626940369,165.530746704167
"160",79.0609556254691,66.4178566961605,30.8958120577037
"161",76.8458744741677,59.34759677268,-69.9098931876517
"162",50.61531966687,47.3049053301823,31.4964281927916
"163",31.0925864224794,31.2185521485891,33.7818838249949
"164",-22.029033256062,-19.397839686999,-30.9431573291799
"165",40.2689615287023,42.9753002982062,41.1418836249583
"166",-15.1272118141479,-12.3622795059669,-13.0049655276658
"167",61.6486026583091,56.3825878421264,24.8726823455306
"168",5.27009151525816,6.66371853466258,6.10825258152382
"169",64.8624495571816,63.5928960745471,25.042085363935
"170",74.2828546022569,67.5698227992987,30.4858147503466
"171",84.1636802460584,84.9588963124286,71.6887934652897
"172",48.435878333053,50.1511168988458,50.9395813988301
"173",28.9568433054204,30.7530950495035,2.25016295322123
"174",9.04577640647442,7.98881795121797,-13.1561743697855
"175",45.6084531314376,43.8112481305882,20.8200227088511
"176",37.4275972090904,40.1301726108529,35.2969160618838
"177",49.3824644159183,48.620101248714,42.4423379600579
"178",45.2460611195202,44.2171231252784,9.83710099532945
"179",36.2842573321433,39.1093490536126,37.7978697548946
"180",42.9915277130458,43.2202459140924,45.2383806682763
"181",168.749596374581,148.74652040289,42.0089716342241
"182",181.888886621839,164.70293754377,63.2821805093338
"183",150.851652278656,139.638398967912,67.4545705251086
"184",177.536445977767,159.218273477841,42.2512567709967
"185",181.641978916638,167.466766687171,65.2323729662932
"186",150.116430056049,139.602064195608,68.7980653326243
"187",138.737331160229,134.540204961548,93.1695688005626
"188",185.856195214508,172.336955353359,120.864465233055
"189",130.413806755137,101.983965772513,-94.7154894900976
"190",173.516089079649,150.917722603311,5.68375966276584
"191",143.722934901419,134.908339789783,62.0358844174578
"192",194.908945757534,175.995534058087,95.667026488169
"193",178.627476900445,154.696037927094,-14.9214308851616
"194",133.555125262688,123.83384275825,42.6788622795714
"195",99.8747511309893,94.7680077687757,42.2983929351436
"196",154.228399040751,137.160474413598,22.5901655899735
"197",137.5629285159,131.37111536081,49.47914529159
"198",165.503063062046,148.436421828804,37.2398241186162
"199",136.967388731584,124.712551097863,46.9052073022746
"200",127.941129161324,121.256432029583,51.4546688609663
"201",197.251652430711,185.265295800889,115.376986900413
"202",85.5907559534684,85.1191505974689,60.0164056038559
"203",184.385429454105,168.402429334402,91.6537577124808
"204",156.381946807696,140.913419822027,42.4408848661644
"205",117.410910703077,112.296934681239,59.7600039122668
"206",146.672976056378,135.203486381836,50.6204700406372
"207",188.170964040845,158.639017298197,-48.3821541582514
"208",171.492603551743,174.595617545804,166.523484973582
"209",159.895332331844,162.344284105779,163.097765045951
"210",182.461247145179,166.667183222305,88.2557887117639
"211",180.139246041805,174.142725349645,123.900393676826
"212",158.401676409461,151.128704731011,120.047501494431
"213",166.373338263745,167.981592572869,166.895440324111
"214",138.037392734307,140.861459955743,126.479929242081
"215",136.987688832653,139.701910117033,121.464263966646
"216",148.470781891118,144.845007195697,104.400525887579
"217",152.429582051748,150.611439655196,109.715438863867
"218",112.638221031809,115.747711798793,106.306727241372
"219",146.305314047687,148.42007965343,129.420755900222
"220",154.372221903296,155.624762722428,106.840822065629
"221",198.487934112268,197.593617027082,161.18206898782
"222",139.334383074455,140.677712449082,101.66527230532
"223",178.402162809232,181.861841074736,172.174891222503
"224",50.2797659915395,36.6745077098042,-81.5284570545266
"225",138.924095643657,139.803943983857,113.188252788601
"226",158.246019762462,160.753622199605,137.77014786525
"227",149.399602349425,151.391692372581,145.873269019552
"228",135.112690695584,133.218661262308,93.4719029943055
"229",153.14588947168,154.392255746147,99.4866654194645
"230",77.3211481464218,70.9025486290551,47.9884495254654
"231",143.709846559383,144.059289041406,107.085419640227
"232",81.419208173014,62.2715509554807,-79.0225856355354
"233",108.125748655884,111.410983589353,110.293940607514
"234",173.411776508662,175.939855588146,164.818922260145
"235",166.193062406752,169.207009798255,144.347846111028
"236",137.895652770783,135.03887388766,119.657901020454
"237",109.500263391874,104.173568899871,54.3618029858217
"238",101.291240508542,79.0091863809511,-36.8590735839046
"239",100.319537519275,80.2800999532211,-22.9501948449536
"240",119.989441178858,121.015721478487,102.622906550699
"241",154.670586633118,146.937764641558,73.1397748700959
